Time (s),Voltage (V)
1.221600000000000047e-01,6.787107836065074951e-01
1.222000000000000031e-01,6.966664111418483518e-01
1.222400000000000014e-01,7.128413855674110566e-01
1.222799999999999998e-01,7.270372255582473464e-01
1.223199999999999982e-01,7.390756104724401920e-01
1.223599999999999965e-01,7.488020423607795184e-01
1.223999999999999949e-01,7.560890636017059130e-01
1.224399999999999933e-01,7.608389069681801287e-01
1.224800000000000055e-01,7.629854792826752385e-01
1.225200000000000039e-01,7.624956093728797457e-01
1.225600000000000023e-01,7.593695241646784000e-01
1.226000000000000006e-01,7.536405515865645111e-01
1.226399999999999990e-01,7.453740835487115968e-01
1.226799999999999974e-01,7.346658646444390595e-01
1.227199999999999958e-01,7.216397005663781616e-01
1.227599999999999941e-01,7.064447029285958468e-01
1.228000000000000064e-01,6.892522029594406741e-01
1.228400000000000047e-01,6.702524745022641062e-01
1.228800000000000031e-01,6.496514065159324502e-01
1.229200000000000015e-01,6.276672568754968484e-01
1.229599999999999999e-01,6.045276032947242140e-01
1.229999999999999982e-01,5.804665846447136790e-01
1.230399999999999966e-01,5.557224982477414477e-01
1.230799999999999950e-01,5.305357876259534367e-01
1.231199999999999933e-01,5.051474226449694793e-01
1.231600000000000056e-01,4.797976420829799804e-01
1.232000000000000040e-01,4.547249994293203756e-01
1.232400000000000023e-01,4.301656280843837998e-01
1.232800000000000007e-01,4.063526237481393522e-01
1.233199999999999991e-01,3.835154309384185556e-01
1.233599999999999974e-01,3.618791181173469096e-01
1.233999999999999958e-01,3.416634321650344752e-01
1.234399999999999942e-01,3.230815377294645740e-01
1.234800000000000064e-01,3.063383695728467138e-01
1.235200000000000048e-01,2.916285551996726788e-01
1.235600000000000032e-01,2.791338991252342305e-01
1.236000000000000015e-01,2.690204571133000266e-01
1.236399999999999999e-01,2.614352663309700286e-01
1.236799999999999983e-01,2.565028332839455194e-01
1.237199999999999966e-01,2.543215132837051695e-01
1.237599999999999950e-01,2.549599409053892596e-01
1.237999999999999934e-01,2.584536885676834150e-01
1.238400000000000056e-01,2.648023385664378671e-01
1.238800000000000040e-01,2.739671516964016784e-01
1.239200000000000024e-01,2.858695026532425132e-01
1.239600000000000007e-01,3.003902289878684906e-01
1.239999999999999991e-01,3.173700073684327938e-01
1.240399999999999975e-01,3.366108297536124505e-01
1.240799999999999959e-01,3.578786047663435888e-01
1.241199999999999942e-01,3.809068584644321187e-01
1.241600000000000065e-01,4.054014565043769780e-01
1.242000000000000048e-01,4.310462192010182658e-01
1.242400000000000032e-01,4.575092549994750901e-01
1.242800000000000016e-01,4.844497990281370625e-01
1.243200000000000000e-01,5.115253140013109601e-01
1.243599999999999983e-01,5.383985926383136889e-01
1.243999999999999967e-01,5.647445952411945802e-01
1.244399999999999951e-01,5.902567637490524488e-01
1.244799999999999934e-01,6.146525743815924869e-01
1.245200000000000057e-01,6.376781241015482271e-01
1.245600000000000041e-01,6.591115900821321594e-01
1.246000000000000024e-01,6.787654540606153919e-01
1.246400000000000008e-01,6.964874422760534145e-01
1.246799999999999992e-01,7.121601936299453151e-01
1.247199999999999975e-01,7.256997305503715134e-01
1.247599999999999959e-01,7.370528655073164126e-01
1.247999999999999943e-01,7.461937280689934227e-01
1.248400000000000065e-01,7.531196399545427855e-01
1.248800000000000049e-01,7.578465963351529444e-01
1.249200000000000033e-01,7.604046288678005805e-01
1.249600000000000016e-01,7.608333285213605413e-01
1.250000000000000000e-01,7.591777938553186944e-01
1.250400000000000122e-01,7.554852435205979821e-01
1.250799999999999967e-01,7.498024916414905983e-01
1.251200000000000090e-01,7.421744334087158057e-01
1.251599999999999935e-01,7.326436282987898174e-01
1.252000000000000057e-01,7.212510029643894871e-01
1.252399999999999902e-01,7.080376284788827412e-01
1.252800000000000025e-01,6.930474608823001814e-01
1.253199999999999870e-01,6.763308734406744405e-01
1.253599999999999992e-01,6.579487570361618465e-01
1.254000000000000115e-01,6.379769245744763007e-01
1.254399999999999959e-01,6.165105285723755379e-01
1.254800000000000082e-01,5.936681898030123916e-01
1.255199999999999927e-01,5.695955398558888438e-01
1.255600000000000049e-01,5.444679016767440816e-01
1.255999999999999894e-01,5.184918686910812147e-01
1.256400000000000017e-01,4.919055932577599544e-01
1.256799999999999862e-01,4.649776564801404999e-01
1.257199999999999984e-01,4.380044607406614054e-01
1.257600000000000107e-01,4.113061601839678172e-01
1.257999999999999952e-01,3.852212189471124204e-01
1.258400000000000074e-01,3.600997583468584229e-01
1.258799999999999919e-01,3.362959187443005371e-01
1.259200000000000041e-01,3.141595160126101072e-01
1.259599999999999886e-01,2.940273135503725932e-01
1.260000000000000009e-01,2.762142564008630563e-01
1.260400000000000131e-01,2.610050228414408369e-01
1.260799999999999976e-01,2.486462402542797268e-01
1.261200000000000099e-01,2.393396865409510854e-01
1.261599999999999944e-01,2.332367570467525630e-01
1.262000000000000066e-01,2.304344219861214349e-01
1.262399999999999911e-01,2.309728334911865244e-01
1.262800000000000034e-01,2.348346679908023260e-01
1.263199999999999878e-01,2.419462124048706031e-01
1.263600000000000001e-01,2.521801255358177007e-01
1.264000000000000123e-01,2.653597329642551350e-01
1.264399999999999968e-01,2.812646483912485951e-01
1.264800000000000091e-01,2.996374599760016078e-01
1.265199999999999936e-01,3.201911794624427987e-01
1.265600000000000058e-01,3.426171267054644587e-01
1.265999999999999903e-01,3.665929136988236303e-01
1.266400000000000026e-01,3.917902005860312009e-01
1.266799999999999871e-01,4.178819207231730948e-01
1.267199999999999993e-01,4.445487111268854874e-01
1.267600000000000116e-01,4.714843362859353904e-01
1.267999999999999960e-01,4.983999544100737311e-01
1.268400000000000083e-01,5.250271423314291086e-01
1.268799999999999928e-01,5.511196647728729969e-01
1.269200000000000050e-01,5.764540417823190710e-01
1.269599999999999895e-01,6.008290311514418169e-01
1.270000000000000018e-01,6.240641972605381893e-01
1.270399999999999863e-01,6.459977811845589724e-01
1.270799999999999985e-01,6.664841168728744547e-01
1.271200000000000108e-01,6.853908533526718028e-01
1.271599999999999953e-01,7.025962426111339587e-01
1.272000000000000075e-01,7.179867373502041294e-01
1.272399999999999920e-01,7.314551132801903055e-01
1.272800000000000042e-01,7.428992888918766191e-01
1.273199999999999887e-01,7.522219642450378441e-01
1.273600000000000010e-01,7.593311422696935598e-01
1.274000000000000132e-01,7.641415347694641147e-01
1.274399999999999977e-01,7.665767942677520486e-01
1.274800000000000100e-01,7.665724555236741455e-01
1.275199999999999945e-01,7.640794202028506898e-01
1.275600000000000067e-01,7.590677776385076347e-01
1.275999999999999912e-01,7.515307261115142801e-01
1.276400000000000035e-01,7.414883441748729709e-01
1.276799999999999879e-01,7.289909610395666206e-01
1.277200000000000002e-01,7.141218889078432275e-01
1.277600000000000124e-01,6.969993075708001973e-01
1.277999999999999969e-01,6.777771310162159502e-01
1.278400000000000092e-01,6.566447350028409291e-01
1.278799999999999937e-01,6.338254808066620116e-01
1.279200000000000059e-01,6.095740305226186040e-01
1.279599999999999904e-01,5.841725101089227934e-01
1.280000000000000027e-01,5.579256344797469680e-01
1.280399999999999872e-01,5.311549612500884310e-01
1.280799999999999994e-01,5.041924834255669952e-01
1.281200000000000117e-01,4.773738041185294212e-01
1.281599999999999961e-01,4.510311565873375006e-01
1.282000000000000084e-01,4.254865395691156960e-01
1.282399999999999929e-01,4.010452307874854405e-01
1.282800000000000051e-01,3.779899211978079987e-01
1.283199999999999896e-01,3.565756802280650173e-01
1.283600000000000019e-01,3.370259198635177089e-01
1.283999999999999864e-01,3.195294753098180118e-01
1.284399999999999986e-01,3.042388649369467402e-01
1.284800000000000109e-01,2.912697352627253711e-01
1.285199999999999954e-01,2.807014409408796207e-01
1.285600000000000076e-01,2.725786580193323982e-01
1.285999999999999921e-01,2.669138837970237987e-01
1.286400000000000043e-01,2.636906406794784496e-01
1.286799999999999888e-01,2.628671762249722987e-01
1.287200000000000011e-01,2.643804381730719411e-01
1.287600000000000133e-01,2.681501020736584140e-01
1.287999999999999978e-01,2.740824399249476295e-01
1.288400000000000101e-01,2.820738400689303260e-01
1.288799999999999946e-01,2.920138199799133250e-01
1.289200000000000068e-01,3.037874125228706701e-01
1.289599999999999913e-01,3.172768503904274673e-01
1.290000000000000036e-01,3.323625201590959533e-01
1.290399999999999880e-01,3.489232040673093671e-01
1.290800000000000003e-01,3.668356716138697626e-01
1.291200000000000125e-01,3.859737220274258584e-01
1.291599999999999970e-01,4.062068105336449353e-01
1.292000000000000093e-01,4.273984145672187207e-01
1.292399999999999938e-01,4.494043095908882846e-01
1.292800000000000060e-01,4.720709275185988041e-01
1.293199999999999905e-01,4.952339640064203907e-01
1.293600000000000028e-01,5.187173847483438349e-01
1.293999999999999873e-01,5.423329565788563844e-01
1.294399999999999995e-01,5.658803982510445252e-01
1.294800000000000118e-01,5.891482101598137788e-01
1.295199999999999962e-01,6.119152041470008463e-01
1.295600000000000085e-01,6.339527160621598600e-01
1.295999999999999930e-01,6.550274471047007330e-01
1.296400000000000052e-01,6.749048471040783870e-01
1.296799999999999897e-01,6.933529254802497377e-01
1.297200000000000020e-01,7.101463549654994933e-01
1.297599999999999865e-01,7.250707201208386188e-01
1.297999999999999987e-01,7.379267576320056587e-01
1.298400000000000110e-01,7.485344382300972432e-01
1.298799999999999955e-01,7.567367503045620003e-01
1.299200000000000077e-01,7.624030619134442022e-01
1.299599999999999922e-01,7.654319596700697170e-01
1.300000000000000044e-01,7.657534883822112448e-01
1.300399999999999889e-01,7.633307426902112836e-01
1.300800000000000012e-01,7.581607896193973684e-01
1.301200000000000134e-01,7.502749273336569713e-01
1.301599999999999979e-01,7.397383090322082744e-01
1.302000000000000102e-01,7.266489807104198340e-01
1.302399999999999947e-01,7.111363965701262835e-01
1.302800000000000069e-01,6.933594857393156063e-01
1.303199999999999914e-01,6.735043485461840174e-01
1.303600000000000037e-01,6.517816601554164979e-01
1.303999999999999881e-01,6.284238545137972309e-01
1.304400000000000004e-01,6.036821531418962161e-01
1.304800000000000126e-01,5.778234924252437787e-01
1.305199999999999971e-01,5.511273908959598566e-01
1.305600000000000094e-01,5.238827857746916061e-01
1.305999999999999939e-01,4.963848569190011384e-01
1.306400000000000061e-01,4.689318473056673375e-01
1.306799999999999906e-01,4.418218830474873737e-01
1.307200000000000029e-01,4.153497932208147780e-01
1.307599999999999874e-01,3.898039306580269314e-01
1.307999999999999996e-01,3.654629992160747798e-01
1.308400000000000118e-01,3.425929004332882166e-01
1.308799999999999963e-01,3.214436222189602788e-01
1.309200000000000086e-01,3.022462033474949683e-01
1.309599999999999931e-01,2.852098189615863699e-01
1.310000000000000053e-01,2.705190428664835944e-01
1.310399999999999898e-01,2.583313509764467719e-01
1.310800000000000021e-01,2.487749358166166380e-01
1.311199999999999866e-01,2.419469036370124893e-01
1.311599999999999988e-01,2.379119228651092322e-01
1.312000000000000111e-01,2.367013850237341399e-01
1.312399999999999956e-01,2.383131269277940223e-01
1.312800000000000078e-01,2.427117463530007180e-01
1.313199999999999923e-01,2.498295231838531805e-01
1.313600000000000045e-01,2.595679353342174589e-01
1.313999999999999890e-01,2.717997347650298878e-01
1.314400000000000013e-01,2.863715251301495179e-01
1.314800000000000135e-01,3.031067604592072029e-01
1.315199999999999980e-01,3.218090652987386502e-01
1.315600000000000103e-01,3.422657622111610620e-01
1.315999999999999948e-01,3.642514835809632090e-01
1.316400000000000070e-01,3.875317420973785620e-01
1.316799999999999915e-01,4.118663385004518451e-01
1.317200000000000037e-01,4.370124962078412723e-01
1.317599999999999882e-01,4.627276298693023815e-01
1.318000000000000005e-01,4.887716778932515438e-01
1.318400000000000127e-01,5.149089563442528217e-01
1.318799999999999972e-01,5.409095217948448608e-01
1.319200000000000095e-01,5.665500619723229381e-01
1.319599999999999940e-01,5.916143634854336142e-01
1.320000000000000062e-01,6.158934336474254367e-01
1.320399999999999907e-01,6.391853766338453369e-01
1.320800000000000030e-01,6.612951413471644946e-01
1.321199999999999875e-01,6.820342681492792547e-01
1.321599999999999997e-01,7.012207632204092711e-01
1.322000000000000119e-01,7.186792223361042620e-01
1.322399999999999964e-01,7.342413104613932928e-01
1.322800000000000087e-01,7.477466803989412103e-01
1.323199999999999932e-01,7.590443839460836450e-01
1.323600000000000054e-01,7.679947942017193441e-01
1.323999999999999899e-01,7.744720197610447388e-01
1.324400000000000022e-01,7.783667527352964299e-01
1.324799999999999867e-01,7.795894551503249614e-01
1.325199999999999989e-01,7.780737546168153829e-01
1.325600000000000112e-01,7.737798923833456577e-01
1.325999999999999956e-01,7.666980468589751352e-01
1.326400000000000079e-01,7.568513449050320308e-01
1.326799999999999924e-01,7.442983726321780180e-01
1.327200000000000046e-01,7.291350075202003289e-01
1.327599999999999891e-01,7.114954142232604584e-01
1.328000000000000014e-01,6.915520766452547541e-01
1.328400000000000136e-01,6.695147774069424296e-01
1.328799999999999981e-01,6.456284808087691118e-01
1.329200000000000104e-01,6.201701245396934459e-01
1.329599999999999949e-01,5.934443761230819847e-01
1.330000000000000071e-01,5.657784597089299261e-01
1.330399999999999916e-01,5.375162046058487020e-01
1.330800000000000038e-01,5.090115063449595079e-01
1.331199999999999883e-01,4.806214218374551539e-01
1.331600000000000006e-01,4.526991405247406952e-01
1.332000000000000128e-01,4.255870820703275825e-01
1.332399999999999973e-01,3.996103674794830307e-01
1.332800000000000096e-01,3.750708946009952416e-01
1.333199999999999941e-01,3.522422214877072300e-01
1.333600000000000063e-01,3.313654234354857508e-01
1.333999999999999908e-01,3.126460436250008690e-01
1.334400000000000031e-01,2.962522055685563593e-01
1.334799999999999875e-01,2.823139007652554211e-01
1.335199999999999998e-01,2.709234100285271563e-01
1.335600000000000120e-01,2.621367648290138241e-01
1.335999999999999965e-01,2.559761085068278930e-01
1.336400000000000088e-01,2.524327788594091238e-01
1.336799999999999933e-01,2.514709054656195097e-01
1.337200000000000055e-01,2.530312986571964240e-01
1.337599999999999900e-01,2.570354031348953128e-01
1.338000000000000023e-01,2.633890979837300583e-01
1.338399999999999868e-01,2.719861456901592200e-01
1.338799999999999990e-01,2.827111244404150736e-01
1.339200000000000113e-01,2.954417186060946943e-01
1.339599999999999957e-01,3.100502895149317983e-01
1.340000000000000080e-01,3.264046996024690950e-01
1.340399999999999925e-01,3.443684148691043556e-01
1.340800000000000047e-01,3.637999602055180248e-01
1.341199999999999892e-01,3.845518467036952992e-01
1.341600000000000015e-01,4.064691269400400597e-01
1.342000000000000137e-01,4.293877612443149361e-01
1.342399999999999982e-01,4.531329935646341012e-01
1.342800000000000105e-01,4.775179387765651207e-01
1.343199999999999950e-01,5.023425739511118149e-01
1.343600000000000072e-01,5.273933047083729786e-01
1.343999999999999917e-01,5.524432455578431878e-01
1.344400000000000039e-01,5.772533119109030109e-01
1.344799999999999884e-01,6.015741736201861700e-01
1.345200000000000007e-01,6.251490682182380132e-01
1.345600000000000129e-01,6.477174194892793002e-01
1.345999999999999974e-01,6.690191566667365031e-01
1.346400000000000097e-01,6.887995843419278952e-01
1.346799999999999942e-01,7.068146157455090783e-01
1.347200000000000064e-01,7.228361546324633125e-01
1.347599999999999909e-01,7.366573952050701202e-01
1.348000000000000032e-01,7.480978063243175491e-01
1.348399999999999876e-01,7.570075759458961828e-01
1.348799999999999999e-01,7.632713137929463265e-01
1.349200000000000121e-01,7.668108435549885193e-01
1.349599999999999966e-01,7.675869585495537217e-01
1.350000000000000089e-01,7.656000644307996428e-01
1.350399999999999934e-01,7.608896864066551080e-01
1.350800000000000056e-01,7.535328735181157089e-01
1.351199999999999901e-01,7.436415857560811915e-01
1.351600000000000024e-01,7.313591981635708672e-01
1.351999999999999869e-01,7.168562968923342105e-01
1.352399999999999991e-01,7.003259731823981982e-01
1.352800000000000114e-01,6.819788407022427945e-01
1.353199999999999958e-01,6.620380085763205580e-01
1.353600000000000081e-01,6.407342364046275662e-01
1.353999999999999926e-01,6.183014790521037529e-01
1.354400000000000048e-01,5.949729990730782125e-01
1.354799999999999893e-01,5.709781851054918089e-01
1.355200000000000016e-01,5.465401677353651788e-01
1.355600000000000138e-01,5.218742729217308307e-01
1.355999999999999983e-01,4.971873000707809354e-01
1.356400000000000106e-01,4.726775603263121406e-01
1.356799999999999951e-01,4.485355635833500609e-01
1.357200000000000073e-01,4.249452028553952765e-01
1.357599999999999918e-01,4.020852542410485730e-01
1.358000000000000040e-01,3.801309916056137550e-01
1.358399999999999885e-01,3.592557083355974457e-01
1.358800000000000008e-01,3.396319445493110600e-01
1.359200000000000130e-01,3.214322366358276506e-01
1.359599999999999975e-01,3.048292359175466815e-01
1.360000000000000098e-01,2.899950829077030390e-01
1.360399999999999943e-01,2.770999708272903761e-01
1.360800000000000065e-01,2.663098840920208876e-01
1.361199999999999910e-01,2.577835514376449755e-01
1.361600000000000033e-01,2.516687061681121551e-01
1.361999999999999877e-01,2.480977946918990207e-01
1.362400000000000000e-01,2.471833162901184711e-01
1.362800000000000122e-01,2.490130095481601080e-01
1.363199999999999967e-01,2.536451222040801978e-01
1.363600000000000090e-01,2.611040100580185319e-01
1.363999999999999935e-01,2.713763064637392253e-01
1.364400000000000057e-01,2.844078869107288798e-01
1.364799999999999902e-01,3.001018241256211416e-01
1.365200000000000025e-01,3.183174894459847026e-01
1.365599999999999870e-01,3.388709079822347370e-01
1.365999999999999992e-01,3.615364207678103958e-01
1.366400000000000114e-01,3.860496494972362469e-01
1.366799999999999959e-01,4.121117015160193353e-01
1.367200000000000082e-01,4.393944974011326221e-01
1.367599999999999927e-01,4.675470535393889682e-01
1.368000000000000049e-01,4.962025100473191896e-01
1.368399999999999894e-01,5.249856622170437914e-01
1.368800000000000017e-01,5.535207329158343681e-01
1.369199999999999862e-01,5.814391149004233261e-01
1.369599999999999984e-01,6.083868160722930574e-01
1.370000000000000107e-01,6.340313568920633580e-01
1.370399999999999952e-01,6.580678964725350522e-01
1.370800000000000074e-01,6.802244007187441266e-01
1.371199999999999919e-01,7.002657102673788270e-01
1.371600000000000041e-01,7.179964155521501024e-01
1.371999999999999886e-01,7.332624985405153950e-01
1.372400000000000009e-01,7.459517529436927585e-01
1.372800000000000131e-01,7.559930444668809812e-01
1.373199999999999976e-01,7.633545176188594183e-01
1.373600000000000099e-01,7.680408937416548509e-01
1.373999999999999944e-01,7.700900346708798860e-01
1.374400000000000066e-01,7.695689666997147516e-01
1.374799999999999911e-01,7.665695697228938066e-01
1.375200000000000033e-01,7.612041365433274143e-01
1.375599999999999878e-01,7.536009978087307992e-01
1.376000000000000001e-01,7.439003898502822842e-01
1.376400000000000123e-01,7.322507171568879425e-01
1.376799999999999968e-01,7.188053299801331342e-01
1.377200000000000091e-01,7.037199024737056385e-01
1.377599999999999936e-01,6.871504597702839945e-01
1.378000000000000058e-01,6.692520654197731123e-01
1.378399999999999903e-01,6.501781454727404430e-01
1.378800000000000026e-01,6.300803938056319664e-01
1.379199999999999871e-01,6.091091763864244779e-01
1.379599999999999993e-01,5.874143310767199200e-01
1.380000000000000115e-01,5.651462449025346224e-01
1.380399999999999960e-01,5.424570827733431466e-01
1.380800000000000083e-01,5.195020403006265219e-01
1.381199999999999928e-01,4.964404982499237562e-01
1.381600000000000050e-01,4.734369665628928026e-01
1.381999999999999895e-01,4.506617208999842417e-01
1.382400000000000018e-01,4.282910532236764989e-01
1.382799999999999863e-01,4.065070789342445368e-01
1.383199999999999985e-01,3.854970653456445961e-01
1.383600000000000108e-01,3.654522687665728298e-01
1.383999999999999952e-01,3.465662891605187368e-01
1.384400000000000075e-01,3.290329714804822170e-01
1.384799999999999920e-01,3.130439006699053950e-01
1.385200000000000042e-01,2.987855525432352999e-01
1.385599999999999887e-01,2.864361750474648804e-01
1.386000000000000010e-01,2.761624836725073417e-01
1.386400000000000132e-01,2.681162610818254577e-01
1.386799999999999977e-01,2.624309545457772508e-01
1.387200000000000100e-01,2.592183657229177873e-01
1.387599999999999945e-01,2.585655260284877577e-01
1.388000000000000067e-01,2.605318475335046124e-01
1.388399999999999912e-01,2.651466343011891769e-01
1.388800000000000034e-01,2.724070324874943161e-01
1.389199999999999879e-01,2.822764895445032951e-01
1.389600000000000002e-01,2.946837835418584794e-01
1.390000000000000124e-01,3.095226729820047540e-01
1.390399999999999969e-01,3.266522055164053362e-01
1.390800000000000092e-01,3.458977106518236200e-01
1.391199999999999937e-01,3.670524868723366030e-01
1.391600000000000059e-01,3.898801776545063325e-01
1.391999999999999904e-01,4.141178137672219539e-01
1.392400000000000027e-01,4.394794812823376584e-01
1.392799999999999871e-01,4.656605562628248762e-01
1.393199999999999994e-01,4.923424286594613175e-01
1.393600000000000116e-01,5.191976201779573419e-01
1.393999999999999961e-01,5.458951845232450362e-01
1.394400000000000084e-01,5.721062643053835828e-01
1.394799999999999929e-01,5.975096678481643941e-01
1.395200000000000051e-01,6.217973219971318910e-01
1.395599999999999896e-01,6.446794545140358546e-01
1.396000000000000019e-01,6.658893623610483425e-01
1.396399999999999864e-01,6.851876305105791820e-01
1.396799999999999986e-01,7.023656800046954585e-01
1.397200000000000109e-01,7.172485436830100536e-01
1.397599999999999953e-01,7.296967928395388103e-01
1.398000000000000076e-01,7.396075672823343439e-01
1.398399999999999921e-01,7.469146937800537067e-01
1.398800000000000043e-01,7.515879123490183389e-01
1.399199999999999888e-01,7.536312647170835266e-01
1.399600000000000011e-01,7.530807329165616348e-01
1.400000000000000133e-01,7.500012465796790373e-01
1.400399999999999978e-01,7.444832034572761437e-01
1.400800000000000101e-01,7.366386674238372123e-01
1.401199999999999946e-01,7.265974204844157791e-01
1.401600000000000068e-01,7.145030491115329507e-01
1.401999999999999913e-01,7.005092400716592671e-01
1.402400000000000035e-01,6.847764466739716394e-01
1.402799999999999880e-01,6.674690635045427145e-01
1.403200000000000003e-01,6.487532171084637866e-01
1.403600000000000125e-01,6.287952431309629109e-01
1.403999999999999970e-01,6.077608789198029049e-01
1.404400000000000093e-01,5.858151566490437112e-01
1.404799999999999938e-01,5.631229379969365789e-01
1.405200000000000060e-01,5.398499897471676912e-01
1.405599999999999905e-01,5.161644627969168564e-01
1.406000000000000028e-01,4.922386071872913993e-01
1.406399999999999872e-01,4.682505348528440137e-01
1.406799999999999995e-01,4.443858313168339014e-01
1.407200000000000117e-01,4.208388185037624241e-01
1.407599999999999962e-01,3.978132835573239823e-01
1.408000000000000085e-01,3.755225127449169364e-01
1.408399999999999930e-01,3.541885042445754861e-01
1.408800000000000052e-01,3.340402772634523121e-01
1.409199999999999897e-01,3.153112453851885655e-01
1.409600000000000020e-01,2.982356766851388952e-01
1.409999999999999865e-01,2.830443190605311798e-01
1.410399999999999987e-01,2.699593233001259529e-01
1.410800000000000110e-01,2.591886455677057111e-01
1.411199999999999954e-01,2.509201522740530654e-01
1.411600000000000077e-01,2.453156811873473397e-01
1.411999999999999922e-01,2.425053310086845160e-01
1.412400000000000044e-01,2.425822560782847082e-01
1.412799999999999889e-01,2.455982326730360710e-01
1.413200000000000012e-01,2.515602385955030829e-01
1.413600000000000134e-01,2.604282493374646679e-01
1.413999999999999979e-01,2.721144037086360989e-01
1.414400000000000102e-01,2.864836318428564121e-01
1.414799999999999947e-01,3.033557719111346085e-01
1.415200000000000069e-01,3.225091321045913118e-01
1.415599999999999914e-01,3.436853851800469317e-01
1.416000000000000036e-01,3.665956178247036235e-01
1.416399999999999881e-01,3.909272998826021639e-01
1.416800000000000004e-01,4.163518923292194307e-01
1.417200000000000126e-01,4.425327804745965432e-01
1.417599999999999971e-01,4.691332022086581732e-01
1.418000000000000094e-01,4.958238413344042694e-01
1.418399999999999939e-01,5.222897734144119619e-01
1.418800000000000061e-01,5.482364853908341384e-01
1.419199999999999906e-01,5.733947389155991115e-01
1.419600000000000029e-01,5.975241083859125224e-01
1.419999999999999873e-01,6.204150949366500356e-01
1.420399999999999996e-01,6.418897933541581891e-01
1.420800000000000118e-01,6.618011659460509843e-01
1.421199999999999963e-01,6.800310515958728486e-01
1.421600000000000086e-01,6.964871054185262089e-01
1.421999999999999931e-01,7.110989208154799845e-01
1.422400000000000053e-01,7.238136280641781495e-01
1.422799999999999898e-01,7.345912893631020291e-01
1.423200000000000021e-01,7.434004178862730905e-01
1.423599999999999866e-01,7.502139372696298159e-01
1.423999999999999988e-01,7.550058684931602038e-01
1.424400000000000110e-01,7.577489848087514135e-01
1.424799999999999955e-01,7.584136146328307460e-01
1.425200000000000078e-01,7.569677004557604505e-01
1.425599999999999923e-01,7.533781427661500052e-01
1.426000000000000045e-01,7.476133761526072563e-01
1.426399999999999890e-01,7.396470447460830044e-01
1.426800000000000013e-01,7.294625705770702018e-01
1.427200000000000135e-01,7.170583455160259856e-01
1.427599999999999980e-01,7.024532289690856857e-01
1.428000000000000103e-01,6.856920023791507335e-01
1.428399999999999948e-01,6.668504198615355927e-01
1.428800000000000070e-01,6.460395029476206918e-01
1.429199999999999915e-01,6.234087562540084893e-01
1.429600000000000037e-01,5.991480286402467437e-01
1.429999999999999882e-01,5.734878086939394493e-01
1.430400000000000005e-01,5.466978208649512228e-01
1.430800000000000127e-01,5.190838751612871782e-01
1.431199999999999972e-01,4.909830143643674760e-01
1.431600000000000095e-01,4.627570932668815251e-01
1.431999999999999940e-01,4.347850095021420502e-01
1.432400000000000062e-01,4.074538803913589358e-01
1.432799999999999907e-01,3.811495206738353403e-01
1.433200000000000029e-01,3.562466185512382366e-01
1.433599999999999874e-01,3.330990296733150613e-01
1.433999999999999997e-01,3.120306091239929414e-01
1.434400000000000119e-01,2.933269799278663270e-01
1.434799999999999964e-01,2.772285940905054313e-01
1.435200000000000087e-01,2.639253808758578734e-01
1.435599999999999932e-01,2.535532001222168819e-01
1.436000000000000054e-01,2.461922299921589230e-01
1.436399999999999899e-01,2.418673233814454537e-01
1.436800000000000022e-01,2.405502704091467825e-01
1.437199999999999867e-01,2.421638112161066114e-01
1.437599999999999989e-01,2.465871587678166443e-01
1.438000000000000111e-01,2.536627200811648608e-01
1.438399999999999956e-01,2.632036501389130589e-01
1.438800000000000079e-01,2.750018386458055741e-01
1.439199999999999924e-01,2.888359175325297956e-01
1.439600000000000046e-01,3.044788873326161882e-01
1.439999999999999891e-01,3.217049925980421943e-01
1.440400000000000014e-01,3.402955285216885950e-01
1.440800000000000136e-01,3.600433299254653940e-01
1.441199999999999981e-01,3.807557758302400619e-01
1.441600000000000104e-01,4.022562332967493659e-01
1.441999999999999948e-01,4.243839579958269548e-01
1.442400000000000071e-01,4.469925607308362081e-01
1.442799999999999916e-01,4.699472337117559517e-01
1.443200000000000038e-01,4.931210029952329821e-01
1.443599999999999883e-01,5.163903300637540106e-01
1.444000000000000006e-01,5.396304228367315714e-01
1.444400000000000128e-01,5.627106323951944766e-01
1.444799999999999973e-01,5.854903054790534522e-01
1.445200000000000096e-01,6.078154347618582864e-01
1.445599999999999941e-01,6.295164006432334425e-01
1.446000000000000063e-01,6.504070325935351615e-01
1.446399999999999908e-01,6.702851387010921869e-01
1.446800000000000030e-01,6.889345635517100108e-01
1.447199999999999875e-01,7.061287419771353768e-01
1.447599999999999998e-01,7.216356248429347531e-01
1.448000000000000120e-01,7.352237681397333358e-01
1.448399999999999965e-01,7.466693030645455975e-01
1.448800000000000088e-01,7.557634467601680450e-01
1.449199999999999933e-01,7.623201742685071780e-01
1.449600000000000055e-01,7.661836543246483000e-01
1.449999999999999900e-01,7.672350559474006015e-01
1.450400000000000023e-01,7.653983591807558273e-01
1.450799999999999867e-01,7.606448503684655194e-01
1.451199999999999990e-01,7.529960473889246719e-01
1.451600000000000112e-01,7.425248797055280514e-01
1.451999999999999957e-01,7.293550374483356302e-01
1.452400000000000080e-01,7.136584980233583453e-01
1.452799999999999925e-01,6.956513326555426868e-01
1.453200000000000047e-01,6.755879835437024195e-01
1.453599999999999892e-01,6.537542799964716211e-01
1.454000000000000015e-01,6.304595246885218440e-01
